Status,Note On,Delta,0,Note,5octaveD#,Intensity,42, Status,Note On,Delta,0,Note,5octaveC,Intensity,40, Status,Note Off,Delta,12,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC,Intensity,0, Status,Note On,Delta,34,Note,5octaveG#,Intensity,48, Status,Note On,Delta,0,Note,5octaveD#,Intensity,36, Status,Note On,Delta,0,Note,5octaveC,Intensity,44, Status,Note Off,Delta,10,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveC,Intensity,0, Status,Note On,Delta,56,Note,5octaveG#,Intensity,50, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveD#,Intensity,34, Status,Note On,Delta,0,Note,5octaveC,Intensity,46, Status,Note Off,Delta,7,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,6,Note,5octaveC,Intensity,0, Status,Note Off,Delta,2,Note,5octaveG#,Intensity,0, Status,Note On,Delta,33,Note,5octaveC,Intensity,24, Status,Note Off,Delta,8,Note,5octaveC,Intensity,0, Status,Note On,Delta,16,Note,5octaveG#,Intensity,50, Status,Note On,Delta,0,Note,5octaveD#,Intensity,36, Status,Note On,Delta,0,Note,5octaveC,Intensity,44, Status,Note Off,Delta,12,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC,Intensity,0, Status,Note On,Delta,176,Note,5octaveA#,Intensity,15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,30, Status,Note On,Delta,0,Note,5octaveC#,Intensity,44, Status,Note Off,Delta,10,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,6,Note,5octaveF#,Intensity,0, Status,Note On,Delta,32,Note,5octaveA#,Intensity,44, Status,Note On,Delta,0,Note,5octaveF#,Intensity,50, Status,Note On,Delta,0,Note,5octaveC#,Intensity,56, Status,Note Off,Delta,12,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveF#,Intensity,0, Status,Note On,Delta,57,Note,5octaveA#,Intensity,40, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,36, Status,Note On,Delta,0,Note,5octaveC#,Intensity,38, Status,Note Off,Delta,11,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveF#,Intensity,0, Status,Note On,Delta,59,Note,5octaveA#,Intensity,50, Status,Note On,Delta,0,Note,5octaveF#,Intensity,38, Status,Note On,Delta,0,Note,5octaveC#,Intensity,52, Status,Note Off,Delta,15,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveF#,Intensity,0, Status,Note On,Delta,174,Note,5octaveA#,Intensity,30, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,36, Status,Note On,Delta,0,Note,5octaveC#,Intensity,50, Status,Note Off,Delta,11,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveF#,Intensity,0, Status,Note On,Delta,32,Note,5octaveA#,Intensity,44, Status,Note On,Delta,0,Note,5octaveF#,Intensity,32, Status,Note On,Delta,0,Note,5octaveC#,Intensity,44, Status,Note Off,Delta,13,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,3,Note,5octaveF#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveA#,Intensity,0, Status,Note On,Delta,55,Note,5octaveA#,Intensity,13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,26, Status,Note On,Delta,0,Note,5octaveC#,Intensity,40, Status,Note Off,Delta,6,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,5,Note,5octaveF#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveC#,Intensity,0, Status,Note On,Delta,35,Note,5octaveC#,Intensity,25, Status,Note Off,Delta,9,Note,5octaveC#,Intensity,0, Status,Note On,Delta,15,Note,5octaveA#,Intensity,50, Status,Note On,Delta,0,Note,5octaveF#,Intensity,50, Status,Note On,Delta,0,Note,5octaveC#,Intensity,48, Status,Note Off,Delta,12,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveF#,Intensity,0, Status,Note On,Delta,175,Note,5octaveG#,Intensity,50, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveD#,Intensity,36, Status,Note On,Delta,0,Note,5octaveC,Intensity,52, Status,Note Off,Delta,13,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC,Intensity,0, Status,Note Off,Delta,3,Note,5octaveG#,Intensity,0, Status,Note On,Delta,31,Note,5octaveG#,Intensity,42, Status,Note On,Delta,0,Note,5octaveD#,Intensity,32, Status,Note On,Delta,0,Note,5octaveC,Intensity,36, Status,Note Off,Delta,8,Note,5octaveC,Intensity,0, Status,Note Off,Delta,2,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveG#,Intensity,0, Status,Note On,Delta,61,Note,5octaveG#,Intensity,40, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveD#,Intensity,29, Status,Note On,Delta,0,Note,5octaveC,Intensity,38, Status,Note Off,Delta,8,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC,Intensity,0, Status,Note On,Delta,61,Note,5octaveG#,Intensity,54, Status,Note On,Delta,0,Note,5octaveD#,Intensity,46, Status,Note On,Delta,0,Note,5octaveC,Intensity,44, Status,Note Off,Delta,12,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,5,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC,Intensity,0, Status,Note On,Delta,175,Note,5octaveG#,Intensity,32, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveD#,Intensity,42, Status,Note On,Delta,0,Note,5octaveC,Intensity,46, Status,Note Off,Delta,10,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC,Intensity,0, Status,Note On,Delta,35,Note,5octaveG#,Intensity,44, Status,Note On,Delta,0,Note,5octaveD#,Intensity,44, Status,Note On,Delta,0,Note,5octaveC,Intensity,44, Status,Note Off,Delta,11,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC,Intensity,0, Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note On,Delta,60,Note,5octaveG#,Intensity,26, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveC,Intensity,36, Status,Note Off,Delta,9,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,5,Note,5octaveC,Intensity,0, Status,Note On,Delta,34,Note,5octaveC,Intensity,44, Status,Note Off,Delta,11,Note,5octaveC,Intensity,0, Status,Note On,Delta,13,Note,5octaveG#,Intensity,44, Status,Note On,Delta,0,Note,5octaveD#,Intensity,38, Status,Note On,Delta,0,Note,5octaveC,Intensity,48, Status,Note Off,Delta,14,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC,Intensity,0, Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note On,Delta,176,Note,5octaveA#,Intensity,46, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF,Intensity,62, Status,Note On,Delta,0,Note,5octaveC#,Intensity,44, Status,Note Off,Delta,11,Note,5octaveF,Intensity,0, Status,Note Off,Delta,2,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveA#,Intensity,0, Status,Note On,Delta,31,Note,5octaveA#,Intensity,40, Status,Note On,Delta,0,Note,5octaveF,Intensity,40, Status,Note On,Delta,0,Note,5octaveC#,Intensity,50, Status,Note Off,Delta,9,Note,5octaveF,Intensity,0, Status,Note Off,Delta,5,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,3,Note,5octaveA#,Intensity,0, Status,Note On,Delta,55,Note,5octaveA#,Intensity,44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF,Intensity,50, Status,Note On,Delta,0,Note,5octaveC#,Intensity,42, Status,Note Off,Delta,10,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveF,Intensity,0, Status,Note Off,Delta,4,Note,5octaveA#,Intensity,0, Status,Note On,Delta,57,Note,5octaveA#,Intensity,50, Status,Note On,Delta,0,Note,5octaveF,Intensity,46, Status,Note On,Delta,0,Note,5octaveC#,Intensity,42, Status,Note Off,Delta,102,Note,5octaveF,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,3,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,12,Note,5octaveC#,Intensity,0, Status,Note On,Delta,75,Note,5octaveG#,Intensity,44, Status,Note On,Delta,0,Note,5octaveD#,Intensity,44, Status,Note On,Delta,0,Note,5octaveC,Intensity,52, Status,Note Off,Delta,12,Note,5octaveC,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,1,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveD#,Intensity,0, Status,Note On,Delta,35,Note,5octaveG#,Intensity,46, Status,Note On,Delta,0,Note,5octaveD#,Intensity,46, Status,Note On,Delta,0,Note,5octaveC,Intensity,32, Status,Note Off,Delta,7,Note,5octaveC,Intensity,0, Status,Note Off,Delta,5,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveD#,Intensity,0, Status,Note On,Delta,60,Note,5octaveG#,Intensity,52, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveD#,Intensity,32, Status,Note On,Delta,0,Note,5octaveC,Intensity,48, Status,Note Off,Delta,10,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC,Intensity,0, Status,Note Off,Delta,3,Note,5octaveG#,Intensity,0, Status,Note On,Delta,35,Note,5octaveC,Intensity,30, Status,Note Off,Delta,7,Note,5octaveC,Intensity,0, Status,Note On,Delta,17,Note,5octaveG#,Intensity,62, Status,Note On,Delta,0,Note,5octaveD#,Intensity,38, Status,Note On,Delta,0,Note,5octaveC,Intensity,46, Status,Note Off,Delta,65,Note,5octaveC,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,1,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,9,Note,5octaveD#,Intensity,0, Status,Note On,Delta,117,Note,5octaveA#,Intensity,15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,30, Status,Note On,Delta,0,Note,5octaveD#,Intensity,34, Status,Note On,Delta,0,Note,4octaveB,Intensity,52, Status,Note Off,Delta,11,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,1,Note,4octaveB,Intensity,0, Status,Note Off,Delta,0,Note,5octaveF#,Intensity,0, Status,Note On,Delta,35,Note,5octaveA#,Intensity,22, Status,Note On,Delta,0,Note,5octaveF#,Intensity,34, Status,Note On,Delta,0,Note,5octaveD#,Intensity,42, Status,Note On,Delta,0,Note,4octaveB,Intensity,54, Status,Note Off,Delta,13,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,0,Note,4octaveB,Intensity,0, Status,Note Off,Delta,1,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveF#,Intensity,0, Status,Note On,Delta,58,Note,5octaveA#,Intensity,52, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF#,Intensity,20, Status,Note On,Delta,0,Note,5octaveD#,Intensity,42, Status,Note On,Delta,0,Note,4octaveB,Intensity,48, Status,Note Off,Delta,8,Note,5octaveF#,Intensity,0, Status,Note Off,Delta,1,Note,4octaveB,Intensity,0, Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,10,Note,5octaveA#,Intensity,0, Status,Note On,Delta,28,Note,4octaveB,Intensity,20, Status,Note Off,Delta,11,Note,4octaveB,Intensity,0, Status,Note On,Delta,13,Note,5octaveA#,Intensity,46, Status,Note On,Delta,0,Note,5octaveF#,Intensity,38, Status,Note On,Delta,0,Note,5octaveD#,Intensity,38, Status,Note On,Delta,0,Note,4octaveB,Intensity,46, Status,Note Off,Delta,103,Note,4octaveB,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,3,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveF#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note On,Delta,83,Note,5octaveG#,Intensity,50, Status,Note On,Delta,0,Note,5octaveF,Intensity,24, Status,Note On,Delta,0,Note,5octaveC#,Intensity,52, Status,Note On,Delta,0,Note,4octaveA#,Intensity,46, Status,Note Off,Delta,10,Note,5octaveF,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,1,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,5,Note,5octaveG#,Intensity,0, Status,Note On,Delta,30,Note,5octaveG#,Intensity,54, Status,Note On,Delta,0,Note,5octaveF,Intensity,44, Status,Note On,Delta,0,Note,5octaveC#,Intensity,50, Status,Note On,Delta,0,Note,4octaveA#,Intensity,42, Status,Note Off,Delta,11,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveF,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,6,Note,5octaveG#,Intensity,0, Status,Note On,Delta,52,Note,5octaveG#,Intensity,50, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveF,Intensity,38, Status,Note On,Delta,0,Note,5octaveC#,Intensity,56, Status,Note On,Delta,0,Note,4octaveA#,Intensity,44, Status,Note Off,Delta,10,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveF,Intensity,0, Status,Note Off,Delta,3,Note,5octaveG#,Intensity,0, Status,Note On,Delta,32,Note,4octaveA#,Intensity,34, Status,Note Off,Delta,10,Note,4octaveA#,Intensity,0, Status,Note On,Delta,14,Note,5octaveG#,Intensity,46, Status,Note On,Delta,0,Note,5octaveF,Intensity,40, Status,Note On,Delta,0,Note,5octaveC#,Intensity,56, Status,Note On,Delta,0,Note,4octaveA#,Intensity,44, Status,Note Off,Delta,116,Note,5octaveF,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,1,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveG#,Intensity,0, Status,Note Off,Delta,1,Note,5octaveC#,Intensity,0, Status,Note On,Delta,73,Note,5octaveC#,Intensity,32, Status,Note On,Delta,0,Note,4octaveA#,Intensity,50, Status,Note On,Delta,0,Note,4octaveF#,Intensity,54, Status,Note Off,Delta,79,Note,4octaveF#,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,3,Note,4octaveA#,Intensity,0, Status,Note On,Delta,14,Note,5octaveD#,Intensity,54, Status,Note On,Delta,0,Note,5octaveC,Intensity,54, Status,Note On,Delta,0,Note,4octaveG#,Intensity,34, Status,Note Off,Delta,21,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,40,Note,5octaveC,Intensity,0, Status,Note Off,Delta,16,Note,4octaveG#,Intensity,0, Status,Note Off,Delta,17,Note,5octaveD#,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,2,Note,5octaveF,Intensity,56, Status,Note On,Delta,0,Note,5octaveC#,Intensity,54, Status,Note On,Delta,0,Note,4octaveA#,Intensity,52, Status,Note Off,Delta,22,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,2,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,2,Note,5octaveF,Intensity,0, Status,Note On,Delta,550,Note,5octaveC#,Intensity,46, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,4octaveA#,Intensity,46, Status,Note On,Delta,0,Note,4octaveF#,Intensity,36, Status,Note Off,Delta,79,Note,4octaveF#,Intensity,0, Status,Note Off,Delta,3,Note,4octaveA#,Intensity,0, Status,Note On,Delta,14,Note,5octaveD#,Intensity,46, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveC,Intensity,56, Status,Note On,Delta,0,Note,4octaveG#,Intensity,44, Status,Note Off,Delta,33,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,22,Note,5octaveC,Intensity,0, Status,Note On,Delta,41,Note,5octaveF,Intensity,52, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveC#,Intensity,54, Status,Note On,Delta,0,Note,4octaveA#,Intensity,52, Status,Note Off,Delta,8,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,5,Note,4octaveG#,Intensity,0, Status,Note Off,Delta,25,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,4,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,7,Note,5octaveF,Intensity,0, Status,Note On,Delta,47,Note,5octaveF,Intensity,56, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note On,Delta,0,Note,5octaveC#,Intensity,52, Status,Note On,Delta,0,Note,4octaveA#,Intensity,38, Status,Note On,Delta,0,Note,4octaveG,Intensity,46, Status,Note Off,Delta,26,Note,4octaveG,Intensity,0, Status,Note Off,Delta,9,Note,4octaveA#,Intensity,0, Status,Note Off,Delta,5,Note,5octaveF,Intensity,0, Status,Note On,Delta,8,Note,5octaveD#,Intensity,50, Status,Note On,Delta,0,Note,5octaveC,Intensity,62, Status,Note On,Delta,0,Note,4octaveG#,Intensity,54, Status,Note Off,Delta,32,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,355,Note,5octaveC,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Note Off,Delta,1,Note,5octaveD#,Intensity,0, Status,Note Off,Delta,2,Note,4octaveG#,Intensity,0, Status,Note On,Delta,42,Note,5octaveA#,Intensity,44, Status,Note On,Delta,0,Note,5octaveF#,Intensity,52, Status,Note On,Delta,0,Note,5octaveC#,Intensity,42, Status,Note Off,Delta,10,Note,5octaveA#,Intensity,0, Status,Note Off,Delta,0,Note,5octaveC#,Intensity,0, Status,Note Off,Delta,3,Note,5octaveF#,Intensity,0, Status,Note On,Delta,35,Note,5octaveA#,Intensity,50, Status,Note On,Delta,0,Note,5octaveF#,Intensity,40, Status,Note On,Delta,0,Note,5octaveC#,Intensity,44, Status,Note Off,Delta,12,Note,5octaveF#,Intensity,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
